mfcc_std_11,mfcc_std_1,mfcc_std_16,mfcc_mean_11,mfcc_mean_1,mfcc_std_5,mfcc_std_8,mfcc_mean_3,mfcc_mean_4,mfcc_mean_17,mfcc_std_15,mfcc_mean_2,mfcc_mean_15,mfcc_mean_18,mfcc_std_9,mfcc_std_18,mfcc_mean_9,mfcc_std_3,mfcc_mean_20,mfcc_std_19,mfcc_std_2,mfcc_mean_16,mfcc_std_4,mfcc_std_17,mfcc_mean_13,mfcc_std_14,mfcc_std_6,mfcc_std_10,mfcc_mean_14,mfcc_mean_8,mfcc_std_12,mfcc_mean_6,mfcc_mean_12,mfcc_mean_7,mfcc_mean_10,mfcc_mean_19,mfcc_std_20,mfcc_mean_5,mfcc_std_13,label_speaker
7.1379848,39.796375,3.4122455,-2.7980957,-181.63599,7.026574,7.1666336,35.600674,29.636116,-2.1587856,3.363814,98.46072,-2.8936365,0.15045597,17.946056,4.00227,-6.5891156,7.497611,0.010829002,3.3844464,14.086512,1.065757,4.6265497,3.3684764,2.112888,6.0526505,12.30748,5.9863663,3.5221314,4.500832,4.0518866,8.593344,0.28231263,12.191619,0.47073326,-2.1025429,3.3637602,15.208481,3.8744087,Abdi
10.072606,48.2624,3.7035809,-5.3790274,-219.35388,8.068912,7.0937705,35.703857,27.81433,-1.7839751,3.4503834,101.991585,-1.4395624,2.9382298,19.820461,5.3022585,-7.521879,5.1875634,2.4206328,3.407813,16.208418,1.0359114,5.574223,3.71502,3.4562724,5.7983885,10.908953,10.019902,4.445454,3.0759325,4.676363,7.8413153,0.88095593,13.246451,-2.2408173,-1.8540561,4.2547736,12.198619,5.196846,Abdi
11.6938095,39.58746,4.026065,-6.4347224,-207.93857,7.3410654,7.1155367,37.23318,29.271082,-1.2673882,3.256747,97.48067,-1.5679177,1.6028144,16.717518,3.6820204,-6.219706,8.577062,3.0179403,3.9754584,13.658511,2.1775107,4.975001,3.9501963,1.018381,5.9738483,10.531979,6.9523945,3.7262223,3.062438,8.115701,7.956446,-1.6104108,11.0211115,1.2431152,-1.831875,4.629373,13.554824,4.7646394,Abdi
10.463973,42.77852,3.212001,-6.270039,-192.65504,6.673855,7.4879074,37.45624,28.65328,-3.7946649,4.110908,101.25839,-1.4096706,1.2426891,17.259808,3.2623627,-5.478833,9.275182,2.6857803,3.9019349,17.344124,0.19962452,3.4137383,3.8790112,1.8038563,4.930552,8.633345,11.093337,2.1605463,3.568846,4.5289135,10.256942,-0.22493856,12.378318,-2.0930629,-1.835342,4.449992,14.036653,5.1852074,Abdi
3.0808666,5.027527,3.145102,-0.6962033,-54.60971,3.7676382,3.127395,33.18419,28.863853,-1.9517165,2.666664,91.702156,-2.3917499,0.5495705,3.0607162,2.4885848,4.1778674,3.3000278,-0.984736,2.7372332,3.267303,-0.1353989,3.2739112,3.0712473,-1.03738,2.7918727,3.3828084,2.6816745,0.27193484,7.7865763,2.8622358,15.167091,0.85556513,10.358819,5.2928214,-1.5334699,2.5997696,18.067677,2.8802392,Abdi
3.409391,10.440788,2.8296974,0.8936636,-28.072243,3.4606912,3.616039,36.135353,24.061445,0.389049,3.4406934,83.36508,-2.2745962,1.4886874,4.461669,2.634369,2.3161705,4.0632815,1.4290546,2.5446484,5.5228868,1.8123226,4.4717245,2.817349,0.4619314,3.2094243,3.7827454,2.9799175,0.45151845,5.2785954,3.2433987,14.360154,1.3324077,10.923032,3.813151,-1.7682773,3.2738285,19.72145,2.9761314,Abdi
8.091215,49.625996,3.3857594,-2.15407,-214.64815,9.093233,9.362024,36.174335,25.436094,-0.27888316,5.0515833,94.8304,-5.0511336,1.5136763,20.671207,4.6442633,-8.983849,5.6985226,-0.039985947,3.4392123,18.038351,0.36445594,7.793547,3.6804895,1.6105907,4.612127,10.590051,5.7267528,0.3929454,0.7290923,5.9203186,9.470073,0.025944471,14.93599,0.66360295,-1.9968673,3.8392398,14.408612,5.069256,Abdi
7.4971013,42.585445,3.2143219,-4.934421,-211.81871,6.917589,7.823201,33.915997,29.768377,-1.3341892,4.517779,99.940094,-3.520012,2.6656885,20.075108,4.9808373,-8.837726,6.702097,2.2550874,2.675337,16.407911,2.2088969,3.7042983,3.681462,1.3158555,4.0153117,9.166417,6.924557,1.7998583,2.2323472,4.872296,11.510563,-1.004818,13.872865,0.061860025,-0.5231497,3.2748427,14.148271,4.746075,Abdi
9.113013,58.43082,5.577018,-7.1214356,-234.07709,10.747349,8.805628,33.538208,29.365448,-0.7882473,6.9797626,102.0625,-5.4015436,1.11415,24.1399,3.2581818,-13.689498,5.9353213,2.3390296,2.8578138,17.085104,3.1703737,4.684192,3.2399654,2.0419188,5.045844,13.367946,5.4464664,3.0374308,1.2123764,6.9042425,4.914445,-3.0462935,14.522233,1.3452647,-0.7139054,4.9351315,9.941127,6.084877,Abdi
8.020507,54.91847,4.7286077,-4.3781977,-203.00998,10.977324,7.8459806,33.761673,25.82922,-0.5989217,4.9978333,102.83105,-1.9356587,1.5239995,22.705814,5.103182,-9.701859,6.1351075,3.3529177,3.9852417,19.699411,3.3680985,5.011138,3.0164125,3.0308928,6.3327866,14.661426,6.107457,4.534675,3.1304202,6.305977,4.6890693,-1.1952901,12.900192,1.9838148,-0.71511066,3.5950437,10.371125,5.490293,Abdi
7.8754873,42.21496,5.0942698,-3.0450513,-213.4994,8.100627,7.863779,30.71235,28.277267,-1.5023714,5.8780174,96.17611,-4.1975408,2.6878283,19.264723,3.6059344,-4.924105,4.8396497,1.22274,2.828721,12.77942,2.0506458,3.7019491,3.6947408,1.0505836,2.596866,7.9804068,4.773869,-0.21047044,3.9023712,4.9247556,11.384271,0.8792856,12.131825,2.7874405,-0.7827039,3.6904762,14.381381,5.894052,Abdi
4.956857,51.65318,6.193323,-3.4266129,-214.31873,7.816161,8.312123,32.14864,28.032236,-0.04087027,5.430596,100.76772,-3.8021867,2.0883021,20.30771,4.821732,-9.33809,5.315581,0.9319781,3.6278713,17.374594,2.6879296,3.3045194,3.0805957,2.0575109,4.630291,9.941188,5.4324403,2.719331,1.4238361,5.463727,8.261753,-1.0771114,11.170912,0.82735723,-2.526631,3.024962,11.665586,5.567087,Abdi
5.6591926,52.112976,4.8583875,-3.4663327,-195.19954,9.139636,7.91857,34.96535,27.961462,-1.0408826,7.0450344,104.390976,-3.5414116,2.6106348,22.21265,5.1523876,-10.106904,6.180186,1.9840127,2.590183,18.449326,3.4065714,3.3396482,3.2295642,3.3137302,4.338043,11.37269,5.0303288,3.7889454,3.3006148,4.5353684,9.26852,0.2785019,16.199179,1.4915429,-1.018468,3.1616864,11.430497,6.0640764,Abdi
8.005627,52.57148,5.027758,-5.119772,-205.07178,9.659322,8.856843,33.84591,28.144073,-1.1480896,5.9775934,101.85996,-2.785144,2.4391346,20.078629,4.4430017,-7.737564,6.7961183,1.3315554,3.588955,17.854609,3.9234655,3.5133412,4.3273983,3.326547,3.5195942,11.258351,6.0037465,2.765179,0.9211332,5.6010795,9.089947,-0.6386022,14.732381,2.3295827,-2.366945,3.1651409,11.794814,6.172446,Abdi
7.9343863,52.529293,2.6585639,-6.370843,-227.97142,10.188783,6.027938,31.012577,26.165659,-0.8970409,2.61365,104.6377,-0.0976053,1.1210691,19.626818,3.4873445,-9.400028,6.127896,0.39490277,3.5158236,19.344252,1.0157905,6.0511684,3.1494284,0.3855039,4.0455246,14.642972,6.8474717,3.5942235,4.6990614,8.7782345,5.632027,-4.60213,11.023146,-1.566882,-2.540211,2.9236183,9.29219,4.3273306,Abdi
9.314719,57.538963,4.093751,-7.6793656,-212.18654,9.171396,8.900876,35.895355,29.200872,0.33907413,3.8672752,103.37216,-0.6693174,-0.96034867,18.807356,4.2170177,-11.475744,7.784722,0.6140541,3.0914447,21.351267,2.8326364,4.5544205,4.470341,-1.5603726,6.8535695,18.923656,6.732106,4.84837,4.800744,11.007728,0.4058035,-6.9882436,11.869775,0.27881202,-2.0728624,3.4329853,8.948058,2.91446,Abdi
9.231965,53.069828,5.1212926,-7.103378,-211.71126,11.064837,8.4090395,35.200035,29.010527,0.9319011,3.7716458,101.85831,-1.0105009,0.016988838,19.268627,4.3425164,-10.943605,9.352403,2.4544976,4.782762,21.027815,2.955508,6.5873923,3.9244542,-2.6597009,6.687207,18.242958,4.9899716,4.5418835,6.0919733,10.37815,-0.8920448,-7.111643,11.541476,1.8100276,-2.4144225,3.2873385,7.9444456,4.0621076,Abdi
5.6303034,50.127598,3.4989734,-4.272202,-213.06337,9.549401,5.354429,31.552126,27.230495,-0.33678412,3.3506653,98.97169,-1.8832659,0.38665155,16.265268,3.704891,-5.921749,5.0719333,1.756184,3.4315083,18.276127,0.07194299,4.51146,3.2560923,-1.8624458,6.212502,16.206663,6.395045,3.01154,5.86466,7.3888464,5.1110744,-3.5842977,10.637935,0.31989858,-2.3825269,2.8838606,10.239757,3.564495,Abdi
8.430763,29.433693,2.7344143,-5.255982,-159.74153,5.023977,3.8041234,33.166832,28.763153,-0.466026,3.0381877,96.283844,-2.6122546,0.29446146,8.599549,2.63837,-2.9271019,9.58639,2.1655624,2.321071,15.815635,0.006527541,4.6496267,3.376829,-2.4934807,3.2416544,7.0265546,7.573737,0.65026623,3.9522367,7.3294735,9.257769,-3.2299557,10.203877,-1.2006918,-2.6345456,4.076154,13.299311,3.2528336,Abdi
7.502431,44.998386,3.6514041,-6.038938,-200.52596,9.459677,6.8291473,34.030834,27.812656,-0.041524965,4.184366,100.30458,-1.2858626,1.2286458,15.086566,3.3940737,-5.61608,7.57892,1.5906161,2.960719,20.098814,1.0862314,4.0698986,3.7120142,-1.9122353,4.8877463,10.651138,7.402654,1.835789,2.8551805,6.4767885,7.0738773,-3.7864356,9.426564,-1.4465417,-1.2301265,3.236449,10.172302,3.864977,Abdi
8.035267,48.807434,3.113744,-5.5004444,-208.5348,8.5348425,7.172036,34.200077,25.566956,1.0775708,4.820124,97.55005,-3.096696,1.794841,17.742165,3.8866339,-9.11337,8.122466,0.9566425,3.6557572,17.80221,-0.003600888,4.876874,4.5813723,-1.0401815,4.849297,8.737838,5.8036046,1.3640637,2.4769185,4.9440923,8.524344,-0.45334062,10.233049,-0.9641524,-1.5837942,3.470825,11.8763685,3.7959821,Abdi
6.928097,54.43995,3.8945065,-4.860867,-218.27155,9.298109,8.007554,33.43011,27.366879,-0.79472893,5.4524307,97.96251,-4.1668525,1.6739082,21.160778,3.5813055,-8.691661,5.465297,0.85857385,3.2301183,14.563182,-0.987829,5.330392,5.0494385,-0.6769218,4.528785,11.647474,5.665981,1.2799603,2.2171469,6.292971,7.254773,-2.0987847,10.638169,1.4357808,-1.9212168,3.2894936,10.743006,4.4195743,Abdi
6.9014487,54.062363,3.5702546,-4.7040467,-231.89755,11.05867,8.620202,31.313349,27.691307,1.1477962,5.467727,95.567,-2.830798,2.2977087,19.697882,3.3744376,-7.941963,5.5661793,0.80562997,2.9595025,15.870648,2.621721,4.495069,3.8895137,-0.084923096,3.5895607,10.873767,6.4286323,1.3168681,0.7363852,4.379315,8.621269,-0.7791724,11.146017,0.4629506,-1.1521701,2.8702178,11.367139,4.3021584,Abdi
6.569673,38.65511,3.400284,-4.636978,-220.06306,10.887425,6.857773,34.517494,28.31769,1.686906,4.4494953,94.99637,-2.279328,-0.02174358,13.18189,2.6044977,-2.5653565,6.553233,1.2961066,4.0701714,23.527521,0.5301307,4.799039,5.3029695,-2.105198,5.2289615,10.653125,5.5360627,1.6450526,1.6142912,6.8140235,11.194879,-0.6570646,9.714299,0.68172586,-3.0329566,4.127647,11.996734,3.452244,Abdi
6.3874035,47.748997,3.7852738,-3.777096,-205.2627,9.439357,9.54956,37.34112,27.8615,0.38047537,3.9743865,100.55527,-2.804355,1.9059455,16.46422,3.8057556,-5.795535,8.411338,0.80132896,3.3262947,19.4032,0.64039785,4.3140755,4.9986763,0.54344743,3.3736753,11.6252575,5.98089,3.4340222,1.3479496,7.2613635,8.822652,-3.0044708,11.410213,0.33962303,-1.804555,3.9658568,11.891186,3.7812138,Abdi
12.667689,95.9749,5.7816725,-5.6569486,-391.8252,12.919597,15.885233,21.75606,13.757185,-0.12842572,7.4559,86.733055,-3.2884645,-6.077926,9.300745,9.3670635,1.7376572,30.239723,-3.030537,5.5414624,33.24648,-0.07131145,18.27796,4.119812,-5.571948,7.494961,10.624494,6.057468,-4.7571483,0.36570862,13.813677,12.091555,-6.118983,12.048173,5.475189,-2.4412112,5.3102326,9.030744,8.169,Alex
14.553529,87.3526,6.787494,-7.029059,-219.55458,14.99816,15.081785,23.050543,11.27375,-3.1577592,6.5808153,95.143524,-3.8321667,-4.752992,10.033499,7.3647532,-0.2795057,34.794224,-4.260391,4.3915935,30.608784,-0.06807574,15.0506935,5.867724,-9.191518,7.5736523,11.168755,8.635134,-6.422854,-2.0456986,11.692191,7.2538767,-7.047171,12.820862,7.276807,-6.085726,5.410805,12.111442,8.063164,Alex
12.852042,88.07554,4.486058,-6.200699,-231.49965,12.850736,11.994921,21.78669,16.874832,-2.2623568,7.1755714,95.491196,-0.3366806,-2.6849759,9.640367,5.0059285,0.4828453,23.944242,-5.064355,5.943992,27.375381,-2.1630065,12.65025,4.8666615,-7.362328,6.3061876,7.7444553,5.0400214,-1.6833941,2.3153362,7.635815,10.7662325,-1.712604,14.763393,3.2605042,-4.8899817,6.734436,9.731382,9.375524,Alex
14.405344,97.55949,4.639639,-6.7811017,-239.90352,15.00743,12.538155,20.391285,14.796158,-2.743744,7.707512,93.402954,-0.21125917,-4.011409,10.52293,7.7295456,0.0014423077,25.245306,-5.7960663,5.5175495,26.493765,-2.033857,16.288397,5.4635234,-8.0997505,7.106069,10.88372,5.8226933,-2.4107003,-0.081057794,10.4599695,8.971307,-2.9793773,12.700639,4.2892537,-4.7664037,7.4215164,7.593358,8.833583,Alex
13.55523,101.72239,5.624581,-8.986367,-239.52228,12.1304655,12.212622,13.798209,11.316678,-4.2731586,7.7262554,96.24301,0.5046004,-3.4249086,10.339943,6.0295076,-1.314283,34.325573,-7.084563,5.8543816,26.748108,-3.0005393,17.806744,5.57888,-7.2023935,11.909911,12.964341,6.674653,-7.7265234,0.59138703,10.804991,7.6415515,-1.3696991,16.703917,5.297466,-4.315732,7.558515,9.502037,8.451656,Alex
13.530241,88.23264,4.9133615,-4.0680227,-259.80292,13.386932,12.056506,19.465597,11.098684,-1.0134645,5.2099347,96.80133,-2.2912724,-3.0058246,10.921043,4.8633237,-1.1733075,27.878103,-4.7527666,7.568419,27.43867,-1.9980553,15.771374,4.3924537,-8.402834,9.329698,10.998185,6.3367124,-4.8598046,3.087037,12.318406,7.9384923,-7.8123565,14.170372,6.899849,-5.0927253,7.5626774,9.829651,9.836588,Alex
14.077822,77.9989,4.081613,-6.4283295,-206.38766,12.350899,11.498247,23.984728,12.084601,-1.059563,6.2211604,96.359825,-0.5638733,-2.297862,7.0719156,4.8084292,3.225643,23.864859,-2.2412004,6.6001124,26.476295,-2.287459,15.735161,3.9257443,-7.86277,5.0236278,7.7806854,5.7829695,-3.5818188,0.8856104,7.5381355,13.319318,-4.5903444,15.112576,2.8383243,-5.3780546,4.156228,10.7318125,7.7834167,Alex
16.79789,71.21584,5.055473,-9.735155,-225.2708,14.171874,8.036772,23.326643,14.003167,-2.978815,7.4143076,100.695435,-0.13949221,-2.4822242,10.154451,5.9473085,0.63326555,23.053574,-3.8664231,5.103415,29.964907,-1.7654591,18.799902,5.5675783,-8.012664,6.456376,10.426654,6.8280783,-4.084315,1.7508847,8.721388,11.449078,-4.5324006,12.317156,3.6387193,-5.3057084,3.8429847,11.063984,6.4847364,Alex
17.631691,82.51596,7.138842,-6.80619,-255.02707,13.737616,10.46263,23.15048,16.011143,-4.0433154,5.5104747,97.6062,-1.102192,-2.2168088,8.833887,4.295908,1.0172848,23.018076,-3.7254646,6.701807,28.082851,-0.83612347,17.128157,6.6218214,-5.9534554,8.051334,10.057914,6.3531733,-4.441847,-0.31459966,8.182815,10.440308,-5.2452965,14.001792,4.142287,-6.361521,4.935097,9.950019,6.9061966,Alex
14.089378,73.64508,6.735711,-4.354686,-226.85788,12.717651,10.822056,26.266157,15.407944,-4.164025,5.2032366,97.700005,0.046089046,-1.1525531,10.063844,4.724648,-1.020252,21.202093,-5.848177,6.067324,26.437374,-4.6920633,13.184003,4.429725,-7.922656,6.170888,8.243615,5.5275836,-3.571444,-0.14423156,9.082652,10.732784,-0.4587524,13.3200865,4.487314,-4.737532,6.014379,10.567175,7.9456897,Alex
11.977016,71.83648,6.7920537,-4.5475903,-238.1061,10.054598,11.1308,26.875565,13.989244,-2.4661646,4.436695,96.16849,-0.96010816,-1.1801661,9.616932,4.665457,-1.1506814,23.722202,-7.0119905,5.066213,25.450468,-2.7534256,15.006415,4.1255956,-6.9920936,7.182705,7.1759543,6.857354,-5.8104568,1.6174742,9.779834,12.501185,-1.8452232,12.44533,2.2437322,-5.4574976,7.9815903,9.889541,9.52878,Alex
19.274828,101.84107,9.632438,-17.377546,-306.35767,20.937523,12.834169,22.762596,10.812809,-2.9748006,4.3200016,100.58802,-1.4445038,-7.277238,10.8887,11.831859,2.2405667,26.389856,-9.324551,7.157924,30.782215,4.66501,19.505003,5.9919047,-3.835527,9.972092,15.561623,7.667177,-8.821774,0.25747493,17.932348,5.6489005,-11.61783,11.493241,5.489184,1.969829,8.923066,4.4237704,8.684491,Alex
19.461626,75.30898,9.673564,-14.44332,-276.49512,14.413386,11.823235,31.158443,18.032806,-4.556585,5.4976525,105.91864,2.304015,-7.0129237,6.24382,9.030325,-3.1485527,18.787842,-8.759507,7.3374104,18.618063,0.75819033,11.7764435,4.3683925,-2.1084223,6.564285,12.31605,6.579937,-8.40542,-5.908556,14.187579,10.075072,-6.344223,8.170895,2.4208252,-3.688545,5.65614,8.442829,6.685191,Alex
17.493979,78.75544,5.7087836,-15.0925455,-280.6649,16.167252,11.472742,23.139154,19.188354,-2.680184,8.158622,90.77886,1.9125327,-4.3978553,10.614496,6.6212964,3.2635865,16.952555,-6.4049954,4.180364,25.413958,0.85118175,11.014375,4.8309216,-3.873526,6.8973455,10.274602,7.5676274,-5.105687,3.5669312,11.230276,10.61618,-4.140297,8.657459,2.6751475,-3.867872,6.3704605,12.853876,7.7768884,Alex
17.795042,79.20983,8.379961,-18.597225,-208.57274,21.031954,12.428653,21.557137,12.722618,-6.2712817,5.7297273,90.27926,0.5265289,-6.5941677,8.904953,8.306625,5.376673,22.76109,-6.880535,7.7777567,25.640736,1.1581912,15.120238,6.3708673,-4.8693104,6.8697457,10.267517,8.463788,-4.8477635,1.7563293,11.50879,8.167617,-3.6444795,9.113833,3.5716138,-0.40447286,4.833246,8.369876,7.0275354,Alex
18.360779,86.62151,4.3069954,-14.40482,-219.85619,15.9047785,11.134192,27.102007,13.943743,-0.7601931,9.769473,96.863106,-2.9704406,-4.895228,9.2876625,10.382605,0.5941563,28.956738,-2.1522493,8.342499,30.547857,2.4672055,17.187567,6.683876,-6.680021,6.844413,10.900233,7.348166,-1.281531,3.814714,11.898336,10.978382,-8.728848,16.09481,4.379988,-2.2669175,5.061117,8.462818,8.623926,Alex
19.281334,95.78201,6.210914,-9.773416,-270.71286,19.014711,17.231697,28.005377,14.010069,-2.5178642,9.64512,93.936516,-2.5359588,-2.1986334,11.939075,7.222495,0.3912528,30.766588,-2.6267066,5.3221064,26.790342,-0.11156735,14.773957,6.0875053,-7.2678595,7.8217325,11.431503,7.565166,-2.0527413,-0.6781265,10.84351,13.90321,-3.6742067,14.729803,6.6259017,-6.4274883,4.8956637,13.838509,8.17832,Alex
15.796819,77.16076,4.4413013,-9.889313,-202.31502,19.44728,10.7936945,30.98032,16.886278,-1.9720255,6.0415235,100.06044,-1.4103285,-1.7369586,8.8489485,5.927871,4.549335,28.26269,-3.8035202,5.7994075,21.996971,-3.4178207,17.85363,6.449723,-9.557188,4.935182,11.987871,6.697283,-2.3930533,1.3315377,7.703168,13.949678,-4.4822736,17.418507,3.020449,-5.629709,3.9249368,11.841215,8.012609,Alex
20.54905,82.492226,7.6229124,-10.33413,-252.37947,16.673666,14.567725,30.77805,14.504982,-3.4432905,5.948573,97.28422,-2.598636,-3.6691215,12.366161,5.151044,1.5388066,23.060099,-2.5970728,4.7572546,24.253206,-1.7369857,13.445902,6.2508454,-6.3411255,5.7249017,11.339011,5.9038286,-1.8970923,0.54184335,8.5575075,12.996933,-5.581689,16.574001,6.0864077,-7.055602,4.130946,10.507651,8.105488,Alex
18.365551,100.60576,5.943004,-9.976739,-251.62468,16.03609,14.358222,24.6992,13.004524,-2.183612,5.4398293,101.55978,-2.026832,-2.3149235,11.229701,4.569897,2.0721931,26.795788,-3.2802007,4.9957066,22.812037,-2.2524807,17.062414,4.6222553,-7.6121244,5.8882113,13.916357,6.1697755,-2.002569,-0.70037603,11.259243,9.419772,-5.1506424,13.428112,4.7776027,-4.48848,4.7109966,7.254854,9.200652,Alex
18.360865,80.26776,8.765009,-9.036903,-228.94084,9.55135,15.129903,27.918499,16.30325,-0.7989814,4.0879836,95.16409,0.94668263,-0.8279333,10.919153,5.498429,1.3507559,25.771187,-4.3167024,3.983795,18.102749,0.16463661,13.472332,5.250727,-4.593008,4.649236,9.191964,5.616726,-0.29472354,1.4023145,8.618888,14.003162,-2.0799704,17.62792,5.3512774,-4.1103206,5.9608855,13.045079,6.6871595,Alex
9.988912,111.36943,4.5097814,-3.690252,-232.277,9.601829,8.74568,27.591146,16.315674,0.0495566,4.234853,91.26553,-0.18553147,-2.6509478,9.989912,4.249339,-1.324253,15.428171,-1.3766878,5.282004,23.064392,2.7225955,12.866074,5.442878,-3.582693,4.1768656,5.517734,5.519482,-0.7564384,4.3634953,10.152526,16.795473,-2.3316438,12.13651,2.6595883,-4.2161727,5.6916027,19.794369,6.7452083,Alex
10.599967,94.27387,8.182921,-5.175532,-259.36575,11.51471,16.248474,33.062374,12.903649,-2.843163,4.446804,91.05993,-3.5642056,-3.5725856,10.777738,7.5424876,-0.20258437,27.195034,-1.3952214,7.8073554,20.780014,-0.88959527,14.907376,5.3103447,-5.0983424,6.801375,11.218761,6.9315157,-2.7537177,1.8927178,19.873709,9.902921,-8.03648,14.393175,6.2012405,-3.4425042,3.999634,16.195927,7.5411067,Alex
15.672341,65.18568,5.7139783,-3.7715409,-164.1774,13.431128,8.704055,13.022293,30.483734,-1.3902894,5.7522473,98.55241,3.6949449,2.4179497,10.797869,3.9353151,-3.6055305,16.140507,2.326265,5.5316935,23.97496,4.7249794,13.273328,4.544302,0.33355233,6.730089,9.307437,9.125694,-0.9730124,5.9566913,7.681555,8.486493,-1.4533767,6.760874,5.6343513,-3.0538018,4.414842,12.303567,6.2004766,Alex
13.287992,132.12257,10.712648,-5.2583666,-283.03702,13.179008,17.36893,17.031649,8.846122,-4.599526,7.7552967,93.277275,2.5726585,1.045371,16.490498,6.7781496,-3.7617798,35.218678,-6.3758154,6.8894105,25.839361,-2.5938227,17.728355,5.663687,-10.6191845,9.681976,13.851741,14.909129,-6.155068,2.0529242,18.258724,7.9300857,-8.14772,13.549386,6.60357,-5.2550097,7.6285744,11.364265,13.540897,Alex
16.360102,79.95933,5.7856836,-8.54517,-198.71686,14.397124,14.196625,26.901615,12.370517,-3.9218624,8.281079,90.40638,4.3879848,-1.2664475,10.155311,7.796348,1.4805474,19.818666,-3.9994855,5.308232,21.746618,-3.0793436,12.962335,6.370228,-6.6487675,5.320272,7.7990413,7.5637107,-2.6732578,-2.5203085,7.808102,13.188826,-3.1687553,18.22092,4.4871573,-4.966529,3.8602028,11.6834755,8.240876,Alex
16.02328,89.38368,8.97811,-6.7145176,-189.26123,13.425043,15.340375,29.551508,12.807651,-5.955597,8.488294,93.66084,2.539076,-0.3149174,14.302433,7.1076026,-5.114066,23.630058,-7.4399357,5.616834,22.273401,-2.8783762,15.006731,5.774494,-8.231547,7.6890893,13.429372,6.558131,-5.8312654,-2.2983408,10.610962,2.844591,-3.2734475,19.979568,4.6972394,-6.320481,6.5471687,11.852872,6.001589,Alex
14.450835,77.78893,7.611588,-8.760831,-188.75183,13.084405,16.793606,20.714575,21.954105,-4.857387,8.008516,97.10245,-0.28086132,-4.7613974,11.026894,9.104893,-2.89969,31.276777,-0.052362368,6.0986414,19.607025,-3.3407462,8.928694,6.7405243,-6.423012,6.3307176,9.661271,8.646263,-3.3992343,-5.2255526,7.749728,8.343374,-1.4047239,14.179409,3.4959352,-6.5946655,6.7429857,10.973936,7.100695,Alex
18.541182,81.80448,5.7777643,-10.53228,-197.28339,13.604782,12.958297,28.016361,16.471834,-5.067176,9.985368,95.44409,6.1220465,0.8608098,11.868367,5.720723,-0.9182884,27.566074,-5.898769,7.6284475,22.765198,0.54888237,15.236621,7.0895624,-9.673623,7.507259,12.047496,4.4017034,-7.1621933,0.58295316,9.236334,0.7815059,-1.5433086,18.161242,5.786005,-7.4196296,6.5888233,7.788074,9.57096,Alex
19.497553,112.74503,7.31221,-10.19194,-255.31006,15.411963,15.76696,25.984058,9.9792185,-2.2877865,9.573343,94.1544,-0.93962663,0.48175398,14.541862,6.071022,-3.6829603,25.144098,-6.500681,7.2952833,20.594322,-3.2118812,15.529216,6.04967,-6.226349,9.448698,13.106915,5.449148,-9.548088,2.152963,15.3894,7.3146987,4.1270847,16.32118,2.9692187,0.19573629,7.129588,8.274555,8.212227,Alex
20.885109,98.16907,6.5163336,-12.193517,-273.34534,16.121382,14.1600685,29.093065,12.90597,-1.6889708,8.399723,85.31322,-1.9641078,-1.2119343,14.946028,10.4673815,-5.9896436,23.398674,-3.3727443,5.7125673,17.631315,-3.8826427,15.447331,9.213144,-5.780346,7.6128497,11.34319,7.807568,-6.438274,3.1651049,12.83305,8.605073,3.0598984,15.852,3.3536367,-0.3114716,4.326963,5.2678547,7.3927994,Alex
21.494802,81.57082,5.7449956,-14.052672,-235.19484,14.253215,11.586616,34.53443,18.135885,-4.942048,6.1143484,86.80865,-0.9901272,0.4129564,9.481838,9.3220005,-2.5124767,22.329287,-0.6574081,4.852982,17.66427,-1.6580665,17.826206,10.100349,-4.732911,7.750145,9.905884,8.9288645,-8.213593,3.832411,7.1754427,10.985534,-2.8086958,12.227549,-0.34607983,-3.1048658,4.389316,13.156971,7.675765,Alex
17.552723,88.08791,7.816815,-11.526174,-206.6161,16.54993,14.261502,23.798132,17.086378,-3.0433996,5.9945793,97.21011,-1.2393755,-0.14186472,10.891066,8.37039,-5.2374234,29.364077,-1.7688806,4.948528,21.261585,-5.0048113,15.584165,7.18045,-4.32325,8.930735,6.379654,9.8560505,-8.120411,1.7560313,11.262077,10.501696,0.36444122,15.412551,-0.6973688,0.84573907,6.7153935,10.504462,6.9638095,Alex
19.681921,64.06652,7.6570463,-13.843169,-179.84766,16.453999,9.065329,24.284576,9.543778,1.2794303,7.86993,101.844315,-4.0102053,-2.7595406,7.0402994,9.7761,-1.3100574,25.598894,-3.241082,7.9514003,20.611073,-4.278399,19.07507,7.0364237,-7.2254124,6.540019,11.267702,6.0397873,-5.8559766,0.0014025468,6.73568,13.93563,-1.7722926,17.19059,-3.793783,-3.7362275,4.2126145,7.5075045,8.302611,Alex
15.555236,78.87416,8.337891,-9.585292,-227.76617,11.897773,14.266377,24.480268,11.324579,-0.54914016,6.2926064,94.63752,-2.7890782,-3.223548,11.717954,8.533199,-2.9730177,26.211273,-3.4797044,5.679539,23.925634,-3.9396644,15.988003,7.514956,-6.021102,5.8285108,10.299265,6.846754,-2.1657333,3.1814299,9.408717,16.753536,-2.4540274,15.266011,-0.31797653,-4.089701,4.2575974,10.629658,5.6487036,Alex
